A,B,C,D
0.18863534927368164,2.1457672119140625e-06,0.00043654441833496094,0.2460211110115051
0.4543900489807129,2.6226043701171875e-06,0.0006334781646728518,0.2460211110115051
0.3489251136779785,2.384185791015625e-06,0.0005431175231933594,0.2460211110115051
0.180511474609375,2.1457672119140625e-06,0.00046133995056152317,0.2460211110115051
0.2655067443847656,2.384185791015625e-06,0.0005412101745605469,0.2460211110115051
0.1788773536682129,1.9073486328125e-06,0.0005598068237304689,0.2460211110115051
0.2226865291595459,1.9073486328125e-06,0.0004239082336425781,0.2460211110115051
0.19045662879943848,1.9073486328125e-06,0.0006809234619140625,0.2460211110115051
0.2180006504058838,2.1457672119140625e-06,0.0006117820739746094,0.2460211110115051
0.21099495887756348,1.6689300537109375e-06,0.00046443939208984375,0.2460211110115051
0.2139544486999512,2.384185791015625e-06,0.0005059242248535156,0.2460211110115051
0.1730504035949707,1.6689300537109375e-06,0.0004076957702636719,0.2460211110115051
0.2234783172607422,2.1457672119140625e-06,0.0004930496215820311,0.2460211110115051
0.29737353324890137,1.9073486328125e-06,0.00048422813415527344,0.2460211110115051
0.37287402153015137,2.384185791015625e-06,0.0006365776062011719,0.2460211110115051
0.38734555244445795,3.0994415283203125e-06,0.0006101131439208982,0.2460211110115051
0.5218992233276367,3.337860107421875e-06,0.0005464553833007811,0.2460211110115051
0.3782823085784912,2.1457672119140625e-06,0.010136127471923828,0.2460211110115051
0.22226738929748527,2.1457672119140625e-06,0.0005586147308349608,0.2460211110115051
0.2414965629577637,2.384185791015625e-06,0.0004894733428955078,0.2460211110115051
0.21617412567138672,2.1457672119140625e-06,0.0006127357482910156,0.2460211110115051
0.3726108074188232,2.384185791015625e-06,0.0006392002105712893,0.2460211110115051
0.2935903072357178,1.9073486328125e-06,0.0004425048828125,0.2460211110115051
0.20764493942260745,2.1457672119140625e-06,0.00047135353088378906,0.2460211110115051
0.2681910991668701,1.9073486328125e-06,0.0005338191986083983,0.2460211110115051
0.2481088638305664,2.86102294921875e-06,0.001179218292236328,0.2460211110115051
0.6490213871002197,3.337860107421875e-06,0.0025670528411865234,0.2460211110115051
0.4532208442687988,3.814697265625e-06,0.0012085437774658205,0.2460211110115051
0.5435338020324707,2.384185791015625e-06,0.0012276172637939453,0.2460211110115051
0.6648926734924316,3.337860107421875e-06,0.0005941390991210938,0.2460211110115051
0.4247598648071289,3.814697265625e-06,0.0009140968322753906,0.2460211110115051
0.4570670127868652,4.529953002929688e-05,0.0013575553894042967,0.2460211110115051
0.6861875057220459,3.0994415283203125e-06,0.0006871223449707031,0.2460211110115051
0.5544791221618652,4.529953002929688e-06,0.001100778579711914,0.2460211110115051
0.4307401180267334,4.76837158203125e-06,0.0012602806091308596,0.2460211110115051
0.4485840797424317,3.814697265625e-06,0.0011069774627685547,0.2460211110115051
0.3256487846374512,2.1457672119140625e-06,0.0005514621734619142,0.2460211110115051
0.415496826171875,2.6226043701171875e-06,0.0005528926849365233,0.2460211110115051
0.5322160720825195,3.0994415283203125e-06,0.0006039142608642577,0.2460211110115051
0.6215269565582275,3.814697265625e-06,0.0006282329559326173,0.2460211110115051
0.6163113117218018,3.337860107421875e-06,0.000682830810546875,0.2460211110115051
0.6321103572845459,4.76837158203125e-06,0.0010666847229003906,0.2460211110115051
0.5626623630523682,3.0994415283203125e-06,0.0008108615875244143,0.2460211110115051
0.9117088317871094,4.0531158447265625e-06,0.0009007453918457033,0.2460211110115051
0.6097207069396973,2.384185791015625e-06,0.0007319450378417969,0.2460211110115051
0.4741804599761963,2.1457672119140625e-06,0.0004715919494628906,0.2460211110115051
0.4672586917877197,2.86102294921875e-06,0.0005908012390136719,0.2460211110115051
0.5140502452850342,2.384185791015625e-06,0.0005118846893310547,0.2460211110115051
0.3196465969085693,3.5762786865234375e-06,0.0007836818695068357,0.2460211110115051
0.4098944664001465,2.86102294921875e-06,0.0009791851043701172,0.2460211110115051
0.7091655731201172,3.0994415283203125e-06,0.0006604194641113281,0.2460211110115051
0.5097529888153076,2.1457672119140625e-06,0.0008852481842041016,0.2460211110115051
0.5307273864746094,2.6226043701171875e-06,0.0004904270172119142,0.2460211110115051
0.4874944686889648,3.814697265625e-06,0.0007140636444091798,0.2460211110115051
0.4112789630889893,1.9073486328125e-06,0.0006854534149169923,0.2460211110115051
0.3523099422454834,2.6226043701171875e-06,0.0008432865142822268,0.2460211110115051
0.4283316135406494,1.6689300537109375e-06,0.0005919933319091798,0.2460211110115051
0.42766714096069336,2.86102294921875e-06,0.0005958080291748048,0.2460211110115051
0.4164345264434815,2.86102294921875e-06,0.0005586147308349608,0.2460211110115051
0.6018342971801758,2.1457672119140625e-06,0.0006682872772216798,0.2460211110115051
0.3040471076965332,2.86102294921875e-06,0.0008189678192138673,0.2460211110115051
0.5937418937683105,1.9073486328125e-06,0.0004508495330810547,0.2460211110115051
0.3943231105804443,5.7220458984375e-06,0.0008175373077392577,0.2460211110115051
0.7118954658508301,1.9073486328125e-06,0.0005118846893310547,0.2460211110115051
0.3079333305358887,2.6226043701171875e-06,0.0005104541778564453,0.2460211110115051
0.3310708999633789,2.1457672119140625e-06,0.0006544589996337893,0.2460211110115051
0.5376591682434082,3.337860107421875e-06,0.0028738975524902344,0.2460211110115051
0.7155117988586426,1.4543533325195312e-05,0.0007669925689697268,0.2460211110115051
0.3809547424316406,5.245208740234375e-06,0.0012230873107910154,0.2460211110115051
0.6738178730010986,9.298324584960938e-06,0.0007841587066650393,0.2460211110115051
1.0705583095550537,2.384185791015625e-06,0.0005462169647216797,0.2460211110115051
0.409024715423584,1.9073486328125e-06,0.0005424022674560547,0.2460211110115051
0.5984604358673096,4.0531158447265625e-06,0.0009438991546630859,0.2460211110115051
0.8255190849304199,4.0531158447265625e-06,0.0006439685821533202,0.2460211110115051
0.5921664237976074,2.6226043701171875e-06,0.0006020069122314452,0.2460211110115051
0.5016093254089355,2.1457672119140625e-06,0.0007419586181640625,0.2460211110115051
0.4446094036102295,1.9073486328125e-06,0.0005426406860351561,0.2460211110115051
0.5975902080535889,2.86102294921875e-06,0.0007326602935791018,0.2460211110115051
0.4731440544128418,1.9073486328125e-06,0.0004982948303222656,0.2460211110115051
0.4735946655273438,2.6226043701171875e-06,0.0005986690521240232,0.2460211110115051
0.34306836128234863,4.529953002929688e-06,0.0007529258728027344,0.2460211110115051
0.41323065757751465,1.9073486328125e-06,0.0005090236663818358,0.2460211110115051
0.5205621719360352,2.6226043701171875e-06,0.0006477832794189452,0.2460211110115051
0.3183279037475586,7.867813110351562e-06,0.0007410049438476562,0.2460211110115051
0.26381754875183105,1.4543533325195312e-05,0.002165555953979492,0.2460211110115051
0.4096496105194092,2.1457672119140625e-06,0.0006608963012695312,0.2460211110115051
0.2415149211883545,1.9073486328125e-06,0.0004813671112060547,0.2460211110115051
0.5014560222625732,2.86102294921875e-06,0.0004603862762451172,0.2460211110115051
0.40386056900024414,2.86102294921875e-06,0.0006897449493408202,0.2460211110115051
0.5678911209106445,3.0994415283203125e-06,0.000743865966796875,0.2460211110115051
0.3265519142150879,3.337860107421875e-06,0.000690460205078125,0.2460211110115051
0.2806062698364258,2.384185791015625e-06,0.0004398822784423828,0.2460211110115051
0.3640823364257813,1.9073486328125e-06,0.0005331039428710939,0.2460211110115051
0.23028993606567386,2.1457672119140625e-06,0.0004267692565917969,0.2460211110115051
0.3658182621002197,2.384185791015625e-06,0.0005249977111816406,0.2460211110115051
0.30074143409729004,2.1457672119140625e-06,0.00048065185546875,0.2460211110115051
0.2955718040466309,2.6226043701171875e-06,0.0006072521209716798,0.2460211110115051
0.34046077728271484,1.9073486328125e-06,0.0004494190216064453,0.2460211110115051
0.3964366912841797,1.9073486328125e-06,0.0004036426544189453,0.2460211110115051
0.2781205177307129,1.9073486328125e-06,0.0010128021240234377,0.2460211110115051
0.3557229042053223,1.9073486328125e-06,0.0004413127899169922,0.2460211110115051
0.6662399768829346,2.1457672119140625e-06,0.0004734992980957031,0.2460211110115051
0.2930662631988525,3.0994415283203125e-06,0.0005326271057128906,0.2460211110115051
0.5008785724639893,2.1457672119140625e-06,0.0007953643798828125,0.2460211110115051
0.3112361431121826,3.0994415283203125e-06,0.00046944618225097656,0.2460211110115051
0.2923877239227295,1.9073486328125e-06,0.0004436969757080078,0.2460211110115051
0.29939699172973633,1.6689300537109375e-06,0.00046515464782714844,0.2460211110115051
0.4146010875701904,9.5367431640625e-06,0.0005047321319580078,0.2460211110115051
0.3682873249053955,2.6226043701171875e-06,0.0005707740783691406,0.2460211110115051
0.4480786323547363,2.384185791015625e-06,0.00051116943359375,0.2460211110115051
0.3913006782531738,2.384185791015625e-06,0.0004930496215820311,0.2460211110115051
0.2424440383911133,2.384185791015625e-06,0.00045037269592285156,0.2460211110115051
0.4657037258148194,1.9073486328125e-06,0.0004553794860839844,0.2460211110115051
0.3024258613586426,2.384185791015625e-06,0.0006325244903564452,0.2460211110115051
0.5841023921966553,2.6226043701171875e-06,0.0006821155548095702,0.2460211110115051
0.3568770885467529,2.1457672119140625e-06,0.0007245540618896482,0.2460211110115051
0.34726786613464355,2.1457672119140625e-06,0.0004596710205078125,0.2460211110115051
0.2401852607727051,1.9073486328125e-06,0.000402212142944336,0.2460211110115051
0.4459633827209473,2.86102294921875e-06,0.0012116432189941404,0.2460211110115051
0.2374708652496338,2.86102294921875e-06,0.0006000995635986327,0.2460211110115051
0.4146754741668701,1.9073486328125e-06,0.000614166259765625,0.2460211110115051
0.2310309410095215,5.7220458984375e-06,0.0005104541778564453,0.2460211110115051
0.280940055847168,1.9073486328125e-06,0.0004167556762695313,0.2460211110115051
0.3325259685516357,1.9073486328125e-06,0.00045371055603027344,0.2460211110115051
0.3822252750396729,2.6226043701171875e-06,0.0006740093231201173,0.2460211110115051
0.3447296619415283,1.6689300537109375e-06,0.0007171630859375,0.2460211110115051
0.3072254657745361,2.6226043701171875e-06,0.0008256435394287107,0.2460211110115051
0.3542201519012451,2.6226043701171875e-06,0.0007519721984863281,0.2460211110115051
0.2084932327270508,1.6689300537109375e-06,0.0005054473876953125,0.2460211110115051
0.40117788314819336,1.9073486328125e-06,0.0007302761077880857,0.2460211110115051
0.3616635799407959,2.6226043701171875e-06,0.0006546974182128906,0.2460211110115051
0.4139857292175293,2.1457672119140625e-06,0.0005674362182617188,0.2460211110115051
0.40471005439758295,2.1457672119140625e-06,0.0026400089263916016,0.2460211110115051
0.292069673538208,1.6689300537109375e-06,0.000629425048828125,0.2460211110115051
0.3015162944793701,2.6226043701171875e-06,0.0008981227874755859,0.2460211110115051
0.5431878566741943,3.0994415283203125e-06,0.0007128715515136719,0.2460211110115051
0.3920762538909912,4.0531158447265625e-06,0.0013494491577148438,0.2460211110115051
0.3814284801483154,3.0994415283203125e-06,0.0007619857788085938,0.2460211110115051
0.2165207862854004,2.6226043701171875e-06,0.0007419586181640625,0.2460211110115051
0.4003274440765381,2.86102294921875e-06,0.0007810592651367188,0.2460211110115051
0.42510175704956055,2.6226043701171875e-06,0.0006515979766845702,0.2460211110115051
0.4162282943725586,3.0994415283203125e-06,0.0006449222564697268,0.2460211110115051
0.2838876247406006,1.6689300537109375e-06,0.0005624294281005858,0.2460211110115051
0.2621910572052002,2.1457672119140625e-06,0.0006451606750488281,0.2460211110115051
0.30261731147766113,1.6689300537109375e-06,0.0005404949188232422,0.2460211110115051
0.3383004665374756,2.384185791015625e-06,0.0008389949798583982,0.2460211110115051
0.2373332977294922,2.1457672119140625e-06,0.0007588863372802732,0.2460211110115051
0.3390014171600342,1.9073486328125e-06,0.0005655288696289062,0.2460211110115051
0.3061213493347168,2.6226043701171875e-06,0.0006282329559326173,0.2460211110115051
0.2253918647766113,1.6689300537109375e-06,0.0006451606750488281,0.2460211110115051
0.3131358623504639,2.384185791015625e-06,0.0006153583526611327,0.2460211110115051
0.3934009075164795,2.1457672119140625e-06,0.0007088184356689452,0.2460211110115051
0.4261376857757568,7.152557373046875e-06,0.0008187294006347656,0.2460211110115051
