A,B,C,D
0.7237789630889893,0.011490345001220705,0.01829981803894043,0.2643656802177429
1.0155835151672363,0.0005862712860107423,0.012347936630249023,0.2643656802177429
0.6375176906585693,0.0006115436553955077,0.006742954254150391,0.2643656802177429
0.6484129428863525,0.0008146762847900393,0.010459184646606444,0.2643656802177429
0.5794384479522705,0.000461578369140625,0.004154443740844727,0.2643656802177429
0.6565673351287842,0.0006022453308105469,0.007797956466674805,0.2643656802177429
0.4300417900085449,0.0003933906555175781,0.0017745494842529297,0.2643656802177429
0.5061283111572266,0.0006492137908935548,0.03650927543640137,0.2643656802177429
0.42191505432128906,0.001068115234375,0.0036246776580810547,0.2643656802177429
0.4101614952087401,0.0003788471221923828,0.002138614654541016,0.2643656802177429
0.38572096824646,0.0005991458892822268,0.01946568489074707,0.2643656802177429
0.5777513980865479,0.0005891323089599607,0.01081991195678711,0.2643656802177429
0.5077006816864014,0.0014057159423828125,0.003159999847412109,0.2643656802177429
0.4262197017669678,0.00042629241943359375,0.0016312599182128904,0.2643656802177429
0.6099085807800293,0.0010259151458740234,0.005714654922485352,0.2643656802177429
0.5305166244506836,0.0006761550903320312,0.005856752395629883,0.2643656802177429
0.4903905391693115,0.0008673667907714844,0.0033512115478515625,0.2643656802177429
0.4945967197418213,0.0004773139953613281,0.005370378494262695,0.2643656802177429
0.4686458110809326,0.00039076805114746094,0.003790616989135742,0.2643656802177429
0.6273050308227539,0.0006186962127685548,0.010834455490112305,0.2643656802177429
0.6056132316589355,0.0007228851318359375,0.006009101867675781,0.2643656802177429
0.6725425720214844,0.00044727325439453125,0.01035475730895996,0.2643656802177429
0.3777010440826416,0.0005357265472412108,0.002705574035644531,0.2643656802177429
0.5525739192962646,0.0009617805480957033,0.008098125457763672,0.2643656802177429
0.7959322929382324,0.002646446228027344,0.03305816650390625,0.2643656802177429
0.36470890045166016,0.0004150867462158203,0.0014514923095703125,0.2643656802177429
0.430572509765625,0.00054168701171875,0.003354310989379883,0.2643656802177429
0.44962501525878906,0.0006723403930664062,0.003404140472412109,0.2643656802177429
1.1408233642578125,0.007261991500854492,0.1531238555908203,0.2643656802177429
0.41555309295654297,0.0004649162292480469,0.001888275146484375,0.2643656802177429
0.5266673564910889,0.0005664825439453125,0.007322072982788086,0.2643656802177429
0.6329841613769531,0.0009059906005859377,0.0085906982421875,0.2643656802177429
0.35471749305725103,0.0010209083557128906,0.0011723041534423828,0.2643656802177429
0.5913107395172119,0.0010404586791992188,0.010143756866455078,0.2643656802177429
0.8943891525268555,0.007061958312988281,0.003969430923461914,0.2643656802177429
1.7057499885559082,0.0006237030029296875,0.041011810302734375,0.2643656802177429
0.4079608917236328,0.0005011558532714844,0.018631458282470703,0.2643656802177429
0.6612324714660645,0.022022724151611328,0.0074024200439453125,0.2643656802177429
0.5143952369689941,0.0006299018859863281,0.001046895980834961,0.2643656802177429
0.7076005935668945,0.0006191730499267577,0.007775783538818359,0.2643656802177429
0.8019881248474121,0.012443780899047852,0.007601737976074219,0.2643656802177429
0.4828217029571533,0.0004913806915283203,0.002556562423706055,0.2643656802177429
0.6450400352478027,0.014520883560180662,0.007098197937011719,0.2643656802177429
0.4652993679046631,0.0005762577056884768,0.0019059181213378906,0.2643656802177429
0.9657664299011228,0.0007915496826171875,0.028949499130249023,0.2643656802177429
0.7514145374298096,0.003780841827392578,0.008658170700073242,0.2643656802177429
0.8055646419525146,0.00072479248046875,0.026857852935791016,0.2643656802177429
0.6611247062683105,0.0007638931274414062,0.004133224487304688,0.2643656802177429
0.5824718475341797,0.00041413307189941406,0.0034117698669433594,0.2643656802177429
0.6136598587036133,0.0005071163177490233,0.006653308868408203,0.2643656802177429
1.0932011604309082,0.0008215904235839844,0.04315972328186035,0.2643656802177429
0.5966606140136719,0.0006802082061767577,0.006500959396362305,0.2643656802177429
0.7257978916168213,0.0009975433349609377,0.011382818222045898,0.2643656802177429
0.7794661521911621,0.0007271766662597656,0.011678218841552734,0.2643656802177429
0.8372671604156494,0.0006511211395263673,0.009494543075561523,0.2643656802177429
0.7417638301849365,0.002763032913208008,0.011091232299804688,0.2643656802177429
0.8409926891326904,0.0005605220794677733,0.040357112884521484,0.2643656802177429
0.5780327320098877,0.0005238056182861328,0.002536296844482422,0.2643656802177429
0.5008895397186279,0.0007200241088867188,0.0029647350311279297,0.2643656802177429
0.6078011989593506,0.0006840229034423827,0.0032501220703125,0.2643656802177429
0.7275371551513672,0.0036056041717529297,0.005576133728027344,0.2643656802177429
0.7391095161437988,0.0005514621734619142,0.005373001098632813,0.2643656802177429
0.6601617336273193,0.0004432201385498047,0.0074388980865478516,0.2643656802177429
0.578341007232666,0.0008602142333984375,0.004225492477416992,0.2643656802177429
0.6681525707244873,0.0008153915405273438,0.01563239097595215,0.2643656802177429
0.7818765640258789,0.007882356643676758,0.020221948623657227,0.2643656802177429
0.5126416683197021,0.00044655799865722656,0.004746675491333008,0.2643656802177429
