A,B,C
0.1544966697692871,0.0005409717559814453,0.0008220672607421875
0.18270301818847656,0.000400543212890625,0.0007872581481933594
0.16050267219543454,0.00044274330139160156,0.0007929801940917969
0.2086186408996582,0.0006623268127441406,0.002628803253173828
0.18854713439941406,0.0006318092346191406,0.001621246337890625
0.2143540382385254,0.0004830360412597656,0.0018932819366455078
0.1855771541595459,0.00047779083251953125,0.0017464160919189453
0.2433645725250244,0.0005209445953369142,0.002519845962524414
0.2416484355926513,0.0005838871002197268,0.004073143005371094
0.2151968479156494,0.00046753883361816406,0.0016641616821289062
0.3417046070098877,0.0010862350463867188,0.010929107666015623
0.27591371536254883,0.0006229877471923827,0.004788875579833984
0.2029433250427246,0.0006594657897949219,0.0015685558319091795
0.2725758552551269,0.0007140636444091798,0.004096031188964844
0.1276564598083496,0.0003600120544433594,0.0004122257232666016
0.13626384735107422,0.0003750324249267578,0.0004487037658691406
0.2098257541656494,0.0005140304565429689,0.0017137527465820312
0.2961246967315674,0.0006346702575683594,0.004844188690185547
0.1728222370147705,0.0006966590881347656,0.0013027191162109375
0.14690732955932614,0.0005197525024414061,0.0006213188171386719
0.2039015293121338,0.0004591941833496094,0.001521587371826172
0.18531322479248047,0.0004951953887939453,0.0016336441040039062
0.15744853019714355,0.0004038810729980469,0.0006396770477294923
0.1757044792175293,0.0003960132598876953,0.0006923675537109375
0.1440415382385254,0.0003325939178466797,0.0005764961242675781
0.16964221000671387,0.0004153251647949219,0.0008535385131835938
0.2460949420928955,0.0006175041198730469,0.0030045509338378906
0.14364886283874512,0.0003662109375,0.0006330013275146482
0.2567543983459473,0.0005276203155517578,0.0023572444915771484
0.16744279861450195,0.0003974437713623047,0.0006265640258789062
0.1676163673400879,0.0003757476806640625,0.0006666183471679688
0.2438530921936035,0.0006399154663085938,0.004391193389892578
0.2327320575714112,0.0006735324859619143,0.0037064552307128906
0.3004865646362305,0.0006041526794433594,0.004198312759399414
0.28153300285339355,0.0006651878356933594,0.002860307693481445
0.274930477142334,0.0006771087646484375,0.005410909652709961
0.15445756912231445,0.0004200935363769531,0.0008111000061035156
0.2251770496368408,0.0005238056182861328,0.001330852508544922
0.2506363391876221,0.000720977783203125,0.003702402114868164
0.3446340560913086,0.0007860660552978518,0.004965305328369141
0.17121601104736328,0.0003964900970458984,0.0007567405700683594
0.2420835494995117,0.0005974769592285156,0.0024890899658203125
0.3017778396606445,0.0006966590881347656,0.006354808807373047
0.13530945777893064,0.00029587745666503906,0.00040650367736816406
0.28619861602783203,0.0006897449493408202,0.003205299377441407
0.15698695182800293,0.0004148483276367188,0.0007569789886474607
0.1732175350189209,0.0007624626159667969,0.001071453094482422
0.1524968147277832,0.0004377365112304688,0.0007884502410888673
0.3008909225463867,0.0007910728454589844,0.007969379425048828
0.1775352954864502,0.0006878376007080077,0.0020296573638916016
0.15984034538269046,0.0004444122314453125,0.000432729721069336
